id,name,city,studytime,failures,absences,Medu,Fedu,G1,G2,G3
23A91A3120,Ali Patel,Kolkata,1,0,14,3,1,52,57,58
23A91A3121,Ali Joshi,Delhi,4,0,17,4,1,70,67,62
23A91A3122,Kiran Khan,Ahmedabad,4,3,2,0,1,70,74,77
23A91A3123,Divya Desai,Hyderabad,3,2,17,1,3,81,86,82
23A91A3124,Kiran Jani,Chennai,2,2,16,3,3,68,63,68
23A91A3125,Ali Patel,Bangalore,2,3,5,0,4,72,71,72
23A91A3126,Ali Jani,Chennai,3,3,4,0,1,69,70,73
23A91A3127,Neha Jani,Jaipur,1,1,3,0,4,58,63,65
23A91A3128,Anil Choudhary,Vijayawada,4,3,6,1,1,48,52,51
23A91A3129,Fatima Mishra,Pune,4,0,16,0,4,93,89,86
23A91A3130,Fatima Choudhary,Vijayawada,2,2,11,1,2,83,79,76
23A91A3131,Roshan Joshi,Chennai,2,0,17,0,2,75,74,75
23A91A3132,Anil Choudhary,Chennai,3,1,0,0,3,91,93,95
23A91A3133,Neha Khan,Bangalore,4,3,10,2,1,42,42,42
23A91A3134,Divya Desai,Jaipur,1,0,4,1,4,87,85,87
23A91A3135,Rahul Sharma,Vijayawada,3,2,3,4,4,87,82,82
23A91A3136,Anil Patel,Vijayawada,4,1,13,0,1,59,64,61
23A91A3137,Neha Desai,Delhi,4,2,2,3,3,73,78,80
23A91A3138,Fatima Choudhary,Kolkata,3,0,19,3,3,43,48,49
23A91A3139,Kiran Verma,Jaipur,4,2,13,2,4,63,64,59
23A91A3140,Anil Patel,Ahmedabad,2,2,9,1,4,82,82,80
23A91A3141,Neha Choudhary,Ahmedabad,2,3,6,0,1,87,91,89
23A91A3142,Neha Mishra,Chennai,1,1,14,2,0,88,86,81
23A91A3143,Anil Khan,Delhi,4,0,8,0,4,48,50,45
23A91A3144,Fatima Khan,Jaipur,4,3,3,4,3,70,73,74
23A91A3145,Kiran Mishra,Kolkata,1,1,10,2,2,40,41,37
23A91A3146,Anil Choudhary,Chennai,1,0,16,0,3,53,58,61
23A91A3147,Ravi Mishra,Mumbai,1,0,9,4,4,82,84,86
23A91A3148,Sneha Patel,Mumbai,1,1,0,1,2,76,72,77
23A91A3149,Anil Joshi,Vijayawada,1,2,7,2,3,95,91,90
23A91A3150,Sneha Khan,Mumbai,2,0,0,2,0,49,51,46
23A91A3151,Rahul Mishra,Chennai,1,2,17,0,2,42,44,41
23A91A3152,Rahul Jani,Delhi,2,3,20,0,2,56,51,49
23A91A3153,Neha Jani,Vijayawada,4,3,14,0,3,72,71,67
23A91A3154,Ravi Mishra,Bangalore,4,0,8,2,3,54,57,55
23A91A3155,Rahul Verma,Pune,1,0,8,2,1,68,66,67
23A91A3156,Anil Jani,Delhi,1,1,8,2,0,79,80,85
23A91A3157,Rahul Reddy,Mumbai,4,3,0,0,3,76,76,72
23A91A3158,Sneha Choudhary,Mumbai,4,3,18,3,0,61,58,62
23A91A3159,Fatima Choudhary,Chennai,1,3,9,4,0,58,53,49
23A91A3160,Kiran Joshi,Hyderabad,1,3,19,3,2,81,85,84
23A91A3161,Anil Reddy,Chennai,1,0,12,2,3,86,85,86
23A91A3162,Divya Mishra,Vijayawada,2,1,17,2,3,79,81,82
23A91A3163,Kiran Verma,Pune,2,0,1,1,0,56,54,58
23A91A3164,Anil Sharma,Ahmedabad,2,2,20,1,0,58,54,59
23A91A3165,Roshan Verma,Chennai,2,0,17,3,0,68,69,65
23A91A3166,Neha Choudhary,Mumbai,4,3,5,2,2,92,92,94
23A91A3167,Fatima Choudhary,Delhi,4,0,17,4,1,46,41,45
23A91A3168,Divya Sharma,Pune,3,1,11,1,0,46,44,46
23A91A3169,Rahul Jani,Delhi,4,2,10,2,0,46,41,45
23A91A3170,Anil Reddy,Vijayawada,2,3,3,1,0,62,59,62
23A91A3171,Rahul Joshi,Kolkata,4,3,20,2,3,61,59,63
23A91A3172,Rahul Khan,Bangalore,4,0,2,2,4,42,45,47
23A91A3173,Kiran Khan,Chennai,4,3,7,1,2,70,65,63
23A91A3174,Ali Verma,Jaipur,4,0,13,3,3,55,60,55
23A91A3175,Anil Mishra,Jaipur,4,1,10,0,2,77,79,81
23A91A3176,Neha Desai,Delhi,1,0,2,4,0,87,92,93
23A91A3177,Ali Verma,Jaipur,4,2,4,0,3,51,53,50
23A91A3178,Divya Verma,Delhi,3,3,3,0,3,87,88,90
23A91A3179,Roshan Khan,Vijayawada,1,1,5,3,2,46,41,39
23A91A3180,Kiran Jani,Pune,4,0,0,2,0,53,58,53
23A91A3181,Divya Choudhary,Ahmedabad,3,1,5,0,0,87,88,90
23A91A3182,Ravi Mishra,Bangalore,1,3,8,1,4,87,89,84
23A91A3183,Fatima Sharma,Chennai,4,0,8,4,1,75,72,77
23A91A3184,Ravi Reddy,Mumbai,4,1,15,0,0,71,76,78
23A91A3185,Anil Jani,Mumbai,3,1,1,2,4,69,74,77
23A91A3186,Neha Patel,Chennai,2,1,0,2,0,89,91,90
23A91A3187,Roshan Desai,Vijayawada,3,0,3,2,1,94,91,88
23A91A3188,Kiran Choudhary,Bangalore,1,1,13,0,3,57,54,51
23A91A3189,Ravi Desai,Chennai,1,2,14,4,3,46,48,53
23A91A3190,Ravi Joshi,Jaipur,2,2,7,1,4,45,50,45
23A91A3191,Neha Sharma,Pune,1,3,9,3,2,61,56,59
23A91A3192,Ali Sharma,Hyderabad,2,0,9,1,0,87,92,94
23A91A3193,Roshan Patel,Chennai,3,1,7,2,3,49,48,46
23A91A3194,Neha Desai,Vijayawada,3,3,15,1,0,68,64,66
23A91A3195,Divya Reddy,Mumbai,4,2,18,0,3,94,97,102
23A91A3196,Ravi Desai,Bangalore,2,3,20,4,1,79,76,72
23A91A3197,Neha Joshi,Chennai,2,1,4,2,3,70,66,64
23A91A3198,Neha Sharma,Delhi,2,0,7,1,1,67,69,64
23A91A3199,Ravi Joshi,Bangalore,3,2,15,4,0,58,54,52
23A91A3200,Rahul Jani,Kolkata,2,0,5,1,2,84,80,83
23A91A3201,Divya Sharma,Chennai,2,3,1,0,0,84,88,84
23A91A3202,Ravi Khan,Vijayawada,2,2,11,3,0,91,87,92
23A91A3203,Rahul Verma,Bangalore,2,1,10,4,1,90,94,98
23A91A3204,Kiran Desai,Kolkata,1,0,13,3,0,87,83,88
23A91A3205,Fatima Sharma,Pune,4,1,18,4,4,91,91,88
23A91A3206,Kiran Joshi,Vijayawada,3,1,3,1,2,72,72,67
23A91A3207,Anil Desai,Kolkata,4,0,12,4,3,89,88,91
23A91A3208,Neha Patel,Jaipur,3,2,2,3,2,81,81,76
23A91A3209,Kiran Desai,Kolkata,4,2,18,3,2,74,74,79
23A91A3210,Ravi Patel,Pune,3,1,14,3,3,59,56,54
23A91A3211,Rahul Choudhary,Bangalore,2,1,6,1,4,82,84,85
23A91A3212,Rahul Patel,Mumbai,2,2,5,1,2,58,56,51
23A91A3213,Sneha Joshi,Vijayawada,3,0,1,0,3,95,92,87
23A91A3214,Sneha Mishra,Chennai,3,0,13,2,1,51,50,51
23A91A3215,Sneha Verma,Ahmedabad,2,2,19,2,3,51,56,54
23A91A3216,Anil Khan,Hyderabad,2,2,10,2,0,85,88,92
23A91A3217,Anil Jani,Jaipur,2,0,15,0,4,66,64,68
23A91A3218,Kiran Mishra,Pune,2,1,3,2,2,49,50,53
23A91A3219,Ali Patel,Hyderabad,1,2,18,4,1,61,60,65
23A91A3220,Divya Joshi,Bangalore,2,3,20,1,0,62,63,59
23A91A3221,Anil Jani,Mumbai,1,0,5,4,2,59,62,62
23A91A3222,Divya Sharma,Ahmedabad,4,0,16,0,3,58,58,55
23A91A3223,Ali Desai,Chennai,1,1,5,1,3,49,52,47
23A91A3224,Neha Joshi,Kolkata,2,1,4,1,3,83,78,81
23A91A3225,Divya Sharma,Jaipur,2,1,9,2,2,47,42,39
23A91A3226,Sneha Choudhary,Ahmedabad,4,3,17,2,3,70,73,70
23A91A3227,Anil Verma,Kolkata,1,3,15,0,3,40,38,35
23A91A3228,Anil Mishra,Hyderabad,1,2,19,3,0,90,93,89
23A91A3229,Sneha Sharma,Mumbai,2,0,1,4,4,94,97,92
23A91A3230,Divya Reddy,Chennai,1,1,10,3,2,66,61,58
23A91A3231,Ali Khan,Jaipur,1,0,10,3,0,70,74,73
23A91A3232,Neha Reddy,Mumbai,2,0,16,0,2,77,74,75
23A91A3233,Fatima Joshi,Chennai,4,2,10,2,2,83,83,82
23A91A3234,Ravi Choudhary,Delhi,2,1,6,4,1,79,83,85
23A91A3235,Divya Reddy,Delhi,3,2,11,1,2,91,93,98
23A91A3236,Rahul Sharma,Jaipur,4,3,11,3,2,50,45,47
23A91A3237,Ravi Khan,Jaipur,4,2,11,1,4,87,91,87
23A91A3238,Ali Joshi,Bangalore,2,3,12,3,1,40,38,42
23A91A3239,Anil Choudhary,Ahmedabad,3,3,12,1,2,79,81,77
23A91A3240,Kiran Patel,Ahmedabad,3,1,0,2,1,62,66,71
23A91A3241,Fatima Choudhary,Kolkata,3,0,14,3,1,64,62,61
23A91A3242,Anil Patel,Ahmedabad,1,0,6,3,3,54,59,63
23A91A3243,Roshan Sharma,Delhi,2,2,16,1,0,41,45,44
23A91A3244,Sneha Jani,Bangalore,2,1,16,4,2,58,62,67
23A91A3245,Rahul Verma,Bangalore,2,1,19,4,0,65,66,68
23A91A3246,Fatima Desai,Mumbai,3,1,18,0,2,59,60,61
23A91A3247,Roshan Choudhary,Ahmedabad,1,2,5,4,4,79,76,75
23A91A3248,Rahul Mishra,Delhi,4,3,19,3,1,87,82,84
23A91A3249,Anil Patel,Ahmedabad,3,1,3,2,4,40,35,39
23A91A3250,Rahul Joshi,Delhi,4,2,8,0,0,63,68,66
23A91A3251,Roshan Verma,Chennai,1,0,13,0,4,87,82,78
23A91A3252,Ali Mishra,Hyderabad,2,0,8,2,2,57,60,57
23A91A3253,Neha Mishra,Ahmedabad,1,2,18,1,1,47,52,47
23A91A3254,Sneha Patel,Pune,3,2,0,0,4,51,48,49
23A91A3255,Divya Jani,Hyderabad,3,3,1,2,4,73,72,71
23A91A3256,Anil Khan,Bangalore,4,2,4,2,0,76,72,67
23A91A3257,Ali Verma,Delhi,1,0,12,1,3,82,80,78
23A91A3258,Ravi Reddy,Mumbai,4,3,19,1,3,48,50,47
23A91A3259,Sneha Sharma,Bangalore,1,1,12,0,4,40,36,34
23A91A3260,Ravi Verma,Pune,3,1,8,4,0,71,76,76
23A91A3261,Divya Desai,Jaipur,3,3,16,2,1,56,54,52
23A91A3262,Fatima Verma,Kolkata,3,0,5,1,4,63,67,67
23A91A3263,Rahul Reddy,Chennai,1,2,9,1,0,47,46,44
23A91A3264,Fatima Desai,Vijayawada,4,0,15,3,1,88,93,98
23A91A3265,Rahul Joshi,Delhi,1,1,12,1,4,44,45,40
23A91A3266,Kiran Reddy,Delhi,3,1,11,0,2,87,88,88
23A91A3267,Rahul Joshi,Kolkata,4,3,1,2,3,94,89,88
23A91A3268,Rahul Desai,Ahmedabad,1,2,11,1,1,72,77,73
23A91A3269,Neha Joshi,Chennai,1,0,19,3,2,48,45,42
23A91A3270,Neha Sharma,Pune,1,2,11,3,2,89,84,81
23A91A3271,Sneha Mishra,Jaipur,3,1,3,4,0,54,59,60
23A91A3272,Ali Verma,Ahmedabad,1,2,17,2,1,73,77,78
23A91A3273,Kiran Choudhary,Ahmedabad,3,0,1,3,2,73,70,75
23A91A3274,Sneha Reddy,Vijayawada,2,3,18,1,2,47,48,43
23A91A3275,Ali Joshi,Chennai,1,3,18,0,1,42,40,41
23A91A3276,Neha Khan,Mumbai,1,2,14,1,2,86,87,86
23A91A3277,Ali Joshi,Hyderabad,4,3,8,3,2,44,48,53
23A91A3278,Neha Reddy,Hyderabad,4,3,5,4,1,53,52,56
23A91A3279,Ravi Verma,Pune,1,0,0,2,1,84,79,81
23A91A3280,Sneha Khan,Hyderabad,3,1,16,2,2,62,62,61
23A91A3281,Kiran Joshi,Jaipur,2,3,13,0,3,54,55,58
23A91A3282,Anil Joshi,Vijayawada,4,0,11,0,4,66,68,69
23A91A3283,Roshan Choudhary,Vijayawada,4,1,20,4,1,68,70,65
23A91A3284,Anil Verma,Jaipur,1,1,9,2,0,79,76,75
23A91A3285,Neha Mishra,Jaipur,2,3,17,2,3,90,92,87
23A91A3286,Neha Patel,Jaipur,4,1,0,3,1,75,73,72
23A91A3287,Ravi Joshi,Chennai,4,0,13,4,3,89,92,89
23A91A3288,Fatima Khan,Jaipur,1,1,1,2,4,64,66,71
23A91A3289,Sneha Reddy,Kolkata,3,2,0,0,1,62,62,64
23A91A3290,Fatima Jani,Jaipur,3,2,6,4,1,93,91,93
23A91A3291,Roshan Patel,Chennai,1,2,2,3,3,95,93,92
23A91A3292,Neha Khan,Kolkata,2,2,19,4,3,52,50,54
23A91A3293,Divya Reddy,Mumbai,3,2,14,1,2,68,65,62
23A91A3294,Neha Mishra,Delhi,4,2,5,2,1,94,90,85
23A91A3295,Sneha Desai,Ahmedabad,3,3,9,1,3,86,88,84
23A91A3296,Kiran Sharma,Bangalore,4,0,12,0,3,73,73,73
23A91A3297,Ravi Joshi,Jaipur,3,2,17,2,3,82,87,82
23A91A3298,Neha Joshi,Pune,3,1,14,1,2,47,46,43
23A91A3299,Kiran Desai,Ahmedabad,1,1,10,1,1,58,63,67
23A91A3300,Ali Patel,Ahmedabad,3,1,18,1,3,66,68,63
23A91A3301,Fatima Choudhary,Mumbai,3,3,15,0,2,58,54,58
23A91A3302,Ravi Reddy,Delhi,1,1,9,1,2,90,88,86
23A91A3303,Ravi Reddy,Chennai,4,2,2,3,3,92,91,89
23A91A3304,Ali Joshi,Delhi,3,1,7,3,2,87,90,93
23A91A3305,Ravi Reddy,Vijayawada,1,3,1,0,3,52,47,50
23A91A3306,Kiran Joshi,Mumbai,2,1,17,1,3,44,40,44
23A91A3307,Neha Reddy,Pune,4,1,17,4,4,63,60,60
23A91A3308,Kiran Jani,Delhi,1,2,12,1,1,52,50,53
23A91A3309,Anil Khan,Bangalore,2,2,5,0,2,48,46,44
23A91A3310,Fatima Verma,Delhi,3,1,1,1,3,51,54,49
23A91A3311,Kiran Joshi,Mumbai,1,3,16,4,2,66,70,73
23A91A3312,Neha Joshi,Pune,1,2,3,1,2,74,79,79
23A91A3313,Rahul Khan,Delhi,1,0,3,0,2,61,57,58
23A91A3314,Neha Choudhary,Bangalore,2,1,18,0,2,81,85,81
23A91A3315,Ravi Khan,Mumbai,3,3,18,2,0,69,67,65
23A91A3316,Ravi Verma,Bangalore,1,0,9,4,1,73,76,80
23A91A3317,Fatima Joshi,Kolkata,1,0,12,0,2,45,50,46
23A91A3318,Divya Desai,Mumbai,2,0,3,0,4,72,70,73
23A91A3319,Ravi Sharma,Ahmedabad,1,2,4,0,2,51,47,47
23A91A3320,Ali Choudhary,Chennai,4,1,8,4,3,88,91,92
23A91A3321,Rahul Mishra,Ahmedabad,1,0,15,0,1,56,58,57
23A91A3322,Divya Jani,Jaipur,3,3,19,3,4,87,85,89
23A91A3323,Anil Mishra,Hyderabad,4,1,9,3,3,75,73,72
23A91A3324,Divya Joshi,Bangalore,3,1,18,3,4,75,79,77
23A91A3325,Anil Desai,Jaipur,1,3,6,2,2,94,99,101
23A91A3326,Anil Joshi,Delhi,3,0,16,0,0,79,75,73
23A91A3327,Rahul Reddy,Ahmedabad,3,2,7,2,2,42,40,37
23A91A3328,Ali Sharma,Ahmedabad,3,3,0,3,0,76,81,85
23A91A3329,Ali Joshi,Jaipur,2,2,5,2,4,69,65,62
23A91A3330,Ali Mishra,Chennai,4,1,11,3,2,50,45,46
23A91A3331,Fatima Desai,Delhi,4,0,16,0,0,91,94,91
23A91A3332,Fatima Khan,Mumbai,1,0,3,3,0,46,48,45
23A91A3333,Neha Jani,Kolkata,1,1,13,2,2,76,78,81
23A91A3334,Ravi Joshi,Pune,2,2,19,1,0,70,72,75
23A91A3335,Sneha Reddy,Pune,3,2,16,2,2,62,58,56
23A91A3336,Kiran Sharma,Ahmedabad,3,0,18,0,0,43,47,46
23A91A3337,Kiran Jani,Delhi,4,1,5,1,3,64,60,55
23A91A3338,Kiran Verma,Delhi,2,3,17,1,4,74,79,74
23A91A3339,Divya Mishra,Ahmedabad,1,2,1,0,0,89,92,97
23A91A3340,Neha Sharma,Vijayawada,1,2,7,4,0,43,42,45
23A91A3341,Divya Mishra,Kolkata,4,1,8,0,1,88,90,88
23A91A3342,Anil Reddy,Chennai,4,2,12,3,3,51,51,54
23A91A3343,Sneha Desai,Ahmedabad,2,3,17,4,0,41,39,40
23A91A3344,Ravi Reddy,Bangalore,3,1,10,0,2,68,73,68
23A91A3345,Ali Verma,Bangalore,3,1,15,1,4,51,47,51
23A91A3346,Sneha Jani,Jaipur,1,1,7,2,4,49,44,46
23A91A3347,Neha Khan,Vijayawada,3,1,2,1,4,61,61,60
23A91A3348,Ravi Joshi,Bangalore,1,3,2,3,3,51,47,50
23A91A3349,Rahul Jani,Jaipur,3,0,6,3,3,69,64,61
23A91A3350,Ravi Khan,Bangalore,3,0,1,3,1,61,61,64
23A91A3351,Anil Jani,Hyderabad,2,1,10,0,4,40,45,43
23A91A3352,Ali Joshi,Delhi,3,2,11,3,4,48,46,41
23A91A3353,Neha Joshi,Kolkata,2,3,20,4,3,72,73,78
23A91A3354,Anil Choudhary,Pune,4,3,16,4,4,55,57,60
23A91A3355,Ali Verma,Ahmedabad,2,1,7,1,1,61,57,60
23A91A3356,Roshan Jani,Hyderabad,4,2,6,1,1,51,54,54
23A91A3357,Kiran Khan,Mumbai,4,2,8,4,4,69,69,73
23A91A3358,Ravi Choudhary,Pune,3,0,9,2,0,43,39,41
23A91A3359,Sneha Jani,Kolkata,4,3,6,1,2,67,69,74
23A91A3360,Rahul Choudhary,Chennai,2,1,15,4,4,79,82,79
23A91A3361,Kiran Reddy,Hyderabad,1,0,12,1,0,90,94,91
23A91A3362,Ali Patel,Vijayawada,3,1,1,0,2,87,89,85
23A91A3363,Sneha Verma,Jaipur,1,0,10,4,2,56,58,62
23A91A3364,Rahul Verma,Pune,4,3,16,0,1,83,80,78
23A91A3365,Kiran Khan,Hyderabad,1,3,8,4,0,68,70,65
23A91A3366,Fatima Joshi,Hyderabad,3,3,8,2,3,80,85,80
23A91A3367,Divya Choudhary,Jaipur,3,1,18,0,4,90,90,85
23A91A3368,Divya Verma,Bangalore,3,1,16,4,2,60,55,60
23A91A3369,Roshan Mishra,Ahmedabad,4,3,18,1,0,53,52,50
23A91A3370,Fatima Sharma,Delhi,2,0,18,3,3,52,51,54
23A91A3371,Ali Mishra,Vijayawada,4,3,4,1,2,54,49,48
23A91A3372,Anil Sharma,Hyderabad,2,1,19,2,4,90,86,90
23A91A3373,Ali Patel,Vijayawada,3,1,17,0,1,85,85,80
23A91A3374,Ravi Jani,Hyderabad,3,2,12,2,3,72,72,76
23A91A3375,Rahul Mishra,Kolkata,3,1,20,4,1,68,69,73
23A91A3376,Divya Choudhary,Vijayawada,1,1,2,1,1,78,73,70
23A91A3377,Ali Mishra,Delhi,1,0,16,0,1,90,88,86
23A91A3378,Ravi Joshi,Chennai,3,0,14,4,3,58,54,56
23A91A3379,Roshan Desai,Bangalore,4,1,20,0,3,54,49,53
23A91A3380,Fatima Sharma,Pune,2,0,3,1,3,46,47,48
23A91A3381,Ali Verma,Jaipur,2,3,15,4,0,51,50,52
23A91A3382,Rahul Sharma,Kolkata,4,1,14,4,4,66,69,67
23A91A3383,Rahul Verma,Kolkata,3,0,1,4,0,69,64,64
23A91A3384,Neha Reddy,Kolkata,1,0,6,1,1,67,63,58
23A91A3385,Anil Jani,Jaipur,3,3,20,3,1,85,82,78
23A91A3386,Rahul Mishra,Jaipur,1,3,14,0,0,69,69,70
23A91A3387,Fatima Desai,Vijayawada,4,2,5,4,1,53,48,44
23A91A3388,Roshan Jani,Vijayawada,1,3,0,4,3,74,75,75
23A91A3389,Fatima Reddy,Delhi,3,2,7,1,0,76,80,75
23A91A3390,Anil Sharma,Jaipur,1,3,12,1,3,67,63,68
23A91A3391,Ali Sharma,Bangalore,2,1,13,2,4,42,43,42
23A91A3392,Roshan Patel,Bangalore,4,3,20,3,0,71,72,69
23A91A3393,Fatima Choudhary,Kolkata,3,1,5,0,3,64,60,65
23A91A3394,Rahul Sharma,Ahmedabad,3,1,14,0,1,75,71,72
23A91A3395,Sneha Patel,Jaipur,1,2,12,3,3,73,68,70
23A91A3396,Anil Desai,Delhi,4,1,1,4,1,73,68,73
23A91A3397,Ali Sharma,Bangalore,2,0,3,0,0,65,61,56
23A91A3398,Divya Sharma,Pune,4,0,15,1,3,58,53,56
23A91A3399,Fatima Mishra,Kolkata,3,1,10,4,4,57,58,54
23A91A3400,Anil Patel,Delhi,2,2,10,3,1,79,83,81
23A91A3401,Ali Joshi,Pune,4,0,8,3,0,86,90,94
23A91A3402,Ravi Joshi,Pune,2,3,11,0,2,80,84,86
23A91A3403,Kiran Joshi,Kolkata,1,3,12,0,2,49,50,53
23A91A3404,Anil Joshi,Delhi,1,0,0,3,0,72,73,74
23A91A3405,Neha Patel,Chennai,3,0,4,2,3,45,44,40
23A91A3406,Anil Jani,Kolkata,3,0,5,3,0,59,58,57
23A91A3407,Anil Jani,Jaipur,2,3,6,4,1,44,49,48
23A91A3408,Fatima Choudhary,Ahmedabad,4,1,3,2,3,53,58,57
23A91A3409,Fatima Joshi,Chennai,4,1,12,4,1,84,85,89
23A91A3410,Divya Patel,Jaipur,2,2,3,4,1,61,59,62
23A91A3411,Kiran Desai,Bangalore,2,0,19,0,4,60,62,60
23A91A3412,Rahul Joshi,Chennai,3,0,4,4,1,68,69,69
23A91A3413,Ali Joshi,Mumbai,4,3,20,1,1,65,63,65
23A91A3414,Ravi Patel,Delhi,3,0,20,1,1,88,85,89
23A91A3415,Sneha Sharma,Delhi,1,3,2,0,4,68,72,74
23A91A3416,Ali Reddy,Chennai,1,3,2,4,1,94,89,89
23A91A3417,Fatima Jani,Chennai,4,2,12,3,0,86,84,83
23A91A3418,Divya Joshi,Bangalore,4,0,10,4,2,70,73,68
23A91A3419,Sneha Mishra,Hyderabad,4,3,5,0,4,70,72,72
23A91A3420,Rahul Desai,Pune,4,1,18,4,0,84,81,85
23A91A3421,Divya Verma,Ahmedabad,4,1,15,1,3,65,66,61
23A91A3422,Neha Sharma,Bangalore,1,0,8,4,2,95,100,103
23A91A3423,Divya Jani,Chennai,2,3,0,4,0,50,52,54
23A91A3424,Roshan Mishra,Bangalore,3,3,8,3,1,83,80,78
23A91A3425,Sneha Verma,Jaipur,1,3,2,3,1,45,46,45
23A91A3426,Kiran Choudhary,Jaipur,3,2,12,1,1,91,91,88
23A91A3427,Ravi Jani,Kolkata,2,0,6,0,4,92,95,98
23A91A3428,Neha Sharma,Pune,3,0,5,2,2,45,50,49
23A91A3429,Anil Verma,Pune,1,3,13,4,2,91,96,92
23A91A3430,Divya Verma,Kolkata,3,0,11,3,3,41,37,42
23A91A3431,Rahul Desai,Delhi,3,0,17,0,2,93,97,100
23A91A3432,Divya Mishra,Jaipur,4,3,9,2,1,81,80,77
23A91A3433,Ali Mishra,Bangalore,4,1,1,0,1,87,92,93
23A91A3434,Fatima Khan,Bangalore,3,0,13,3,3,67,62,66
23A91A3435,Kiran Choudhary,Mumbai,2,3,11,0,2,48,52,52
23A91A3436,Ravi Khan,Hyderabad,4,0,8,4,1,42,46,47
23A91A3437,Divya Reddy,Bangalore,2,2,16,4,4,46,42,41
23A91A3438,Ravi Reddy,Pune,2,3,7,1,0,80,80,77
23A91A3439,Ravi Reddy,Delhi,1,2,13,0,1,43,38,37
23A91A3440,Roshan Jani,Ahmedabad,3,0,8,0,4,61,56,52
23A91A3441,Anil Reddy,Jaipur,2,0,17,4,4,58,63,58
23A91A3442,Roshan Jani,Bangalore,3,2,17,4,1,54,57,55
23A91A3443,Fatima Choudhary,Delhi,2,0,15,4,3,72,68,70
23A91A3444,Ali Patel,Mumbai,1,0,12,2,1,84,83,78
23A91A3445,Ravi Reddy,Pune,1,3,10,2,3,50,47,43
23A91A3446,Kiran Mishra,Vijayawada,4,3,16,4,1,94,97,99
23A91A3447,Rahul Joshi,Jaipur,1,2,3,2,4,82,81,84
23A91A3448,Kiran Desai,Ahmedabad,3,0,2,4,1,81,77,79
23A91A3449,Ali Choudhary,Bangalore,3,2,17,1,3,79,83,84
23A91A3450,Sneha Sharma,Mumbai,4,1,3,2,0,42,40,42
23A91A3451,Kiran Jani,Delhi,1,3,7,1,0,83,82,84
23A91A3452,Ali Desai,Kolkata,4,0,12,3,4,89,94,90
23A91A3453,Sneha Sharma,Hyderabad,3,1,4,4,3,65,63,65
23A91A3454,Kiran Verma,Mumbai,3,2,12,1,1,73,75,72
23A91A3455,Anil Verma,Delhi,2,3,1,1,0,45,40,40
23A91A3456,Fatima Reddy,Vijayawada,3,2,3,1,4,94,95,91
23A91A3457,Ali Reddy,Ahmedabad,1,3,11,0,2,47,51,50
23A91A3458,Roshan Desai,Hyderabad,4,0,9,0,3,66,61,58
23A91A3459,Rahul Khan,Delhi,3,2,3,0,2,82,86,82
23A91A3460,Sneha Joshi,Chennai,1,1,1,1,3,40,45,43
23A91A3461,Ali Mishra,Delhi,4,1,12,4,3,73,75,79
23A91A3462,Ali Patel,Vijayawada,3,0,4,4,4,60,64,60
23A91A3463,Neha Choudhary,Kolkata,4,2,13,3,1,86,88,90
23A91A3464,Ravi Joshi,Hyderabad,3,2,20,1,4,83,79,79
23A91A3465,Fatima Khan,Kolkata,4,2,14,4,0,48,53,56
23A91A3466,Kiran Joshi,Hyderabad,2,3,14,1,2,61,65,67
23A91A3467,Anil Mishra,Kolkata,2,3,11,0,3,87,84,79
23A91A3468,Fatima Reddy,Mumbai,4,0,0,4,3,89,89,85
23A91A3469,Kiran Patel,Chennai,1,1,5,3,4,42,47,49
23A91A3470,Divya Joshi,Jaipur,1,3,17,2,4,63,62,58
23A91A3471,Sneha Jani,Vijayawada,2,0,6,3,2,85,81,80
23A91A3472,Kiran Verma,Bangalore,4,1,3,0,2,63,62,57
23A91A3473,Kiran Verma,Pune,3,1,16,4,4,65,60,63
23A91A3474,Neha Joshi,Delhi,4,0,7,4,1,71,69,69
23A91A3475,Divya Verma,Jaipur,3,0,11,2,0,71,71,73
23A91A3476,Divya Joshi,Jaipur,2,0,20,3,3,66,71,75
23A91A3477,Kiran Reddy,Ahmedabad,2,1,14,1,3,51,46,48
23A91A3478,Rahul Mishra,Chennai,2,2,5,2,4,77,82,84
23A91A3479,Divya Sharma,Jaipur,4,0,12,2,0,85,86,84
23A91A3480,Divya Sharma,Delhi,4,1,9,1,3,65,69,70
23A91A3481,Ravi Reddy,Jaipur,3,2,11,3,4,60,62,57
23A91A3482,Neha Verma,Bangalore,4,1,16,1,3,82,77,82
23A91A3483,Rahul Jani,Pune,3,0,10,0,4,81,76,81
23A91A3484,Kiran Patel,Kolkata,4,1,10,4,1,53,49,44
23A91A3485,Sneha Desai,Pune,1,1,11,0,4,71,70,71
23A91A3486,Sneha Patel,Delhi,4,2,5,0,0,43,44,49
23A91A3487,Rahul Joshi,Pune,1,2,16,4,3,84,86,91
23A91A3488,Divya Mishra,Mumbai,2,2,0,0,4,60,57,57
23A91A3489,Roshan Choudhary,Bangalore,3,2,1,3,2,86,85,86
23A91A3490,Ali Reddy,Ahmedabad,1,0,0,4,0,41,42,38
23A91A3491,Sneha Reddy,Kolkata,2,3,8,4,4,52,56,55
23A91A3492,Roshan Joshi,Bangalore,2,1,6,1,0,56,56,53
23A91A3493,Ali Verma,Jaipur,1,2,1,0,3,57,61,64
23A91A3494,Sneha Choudhary,Ahmedabad,2,3,14,1,1,55,58,58
23A91A3495,Divya Desai,Jaipur,1,2,8,1,4,82,80,85
